category,system,instruction,context,question,response
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Muktinath, Mustang district ko ek sacred site ho, jaha Hindu ra Buddhist pilgrimage ko lagi mahatvapurna cha. Muktinath ko location Thorung La Pass ko pass ma cha, ra yaha ko 108 water taps ra sacred temples ko religious significance cha.",Muktinath kahaan cha?,"Muktinath Mustang district ma cha, ra Thorung La Pass ko pass ma located cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Gosaikunda Lake, Langtang region ma cha ra trekking ko lagi famous destination ho. Gosaikunda ko altitude 4,380 meters cha, ra yaha ko holy lake ko religious significance cha, jun Hindu pilgrims haru ko lagi ek important site ho.",Gosaikunda kahaan cha?,"Gosaikunda Langtang region, Rasuwa district ma cha, ra yo holy lake trekkers ra religious pilgrims ko lagi popular cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Beni, Myagdi district ma cha, ra yo Annapurna Circuit trek ko starting point ho. Beni ko location Kali Gandaki River ko kinara ma cha, ra yaha bata trekkers le trekking routes start garna sakchhan.",Beni kahaan cha?,"Beni Myagdi district ma cha, ra Annapurna Circuit trek ko starting point ho."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Kailali district ko Dhangadhi ek commercial city ho ra western Nepal ma located cha. Dhangadhi ko proximity Mahakali River sanga cha, ra yaha ko main business hub ko roop ma recognized cha.",Dhangadhi kahaan cha?,"Dhangadhi Kailali district ma cha, ra Mahakali River ko najik located cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Ilam, eastern Nepal ko Ilam district ma cha ra tea gardens ra natural beauty ko lagi famous cha. Ilam ko altitude 1,500 meters cha, ra yaha bata Kanchenjunga mountain ko view pani dekhincha.",Ilam kahaan cha?,"Ilam eastern Nepal ko Ilam district ma cha, ra yaha tea gardens ra natural beauty ko lagi jaana jaane cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Lalitpur, Kathmandu valley ko ek part ho ra yo Bhaktapur ra Kathmandu ko nazdik cha. Lalitpur ma Patan Durbar Square, Mahabouddha Stupa, ra other historical sites haru cha, ra yaha ko traditional Newar culture famous cha.",Lalitpur kahaan cha?,"Lalitpur Kathmandu valley ma cha, ra Kathmandu ra Bhaktapur ko nazdik cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Sundarijal, Kathmandu ko north-east side ma ek popular tourist spot ho, jaha trekking ra hiking ko suvidha haru available cha. Sundarijal ko location Shivapuri National Park ko entrance gate ko najik cha, ra yaha bata Kathmandu ko panoramic view pani dekhincha.",Sundarijal kahaan cha?,"Sundarijal Kathmandu ko north-east side ma cha, ra Shivapuri National Park ko entrance gate ko najik cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Rupandehi district ko Siddharthanagar ek important city ho, jaha Lumbini ko proximity cha. Siddharthanagar ko geographical location ko karan, yaha ko economy primarily agriculture ra trade par based cha.",Siddharthanagar kahaan cha?,"Siddharthanagar Rupandehi district ma cha, ra Lumbini ko najik located cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Tansen, Palpa district ko ek historical town ho, jaha traditional Newar architecture ra beautiful views cha. Tansen ko location Dhaulagiri range ko foothills ma cha, ra yaha bata snow-capped mountains ko view pani dekhincha.",Tansen kahaan cha?,"Tansen Palpa district ma cha, ra yo Dhaulagiri range ko foothills ma located cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Sakhu, Kathmandu valley ko ek traditional Newar town ho, jaha cultural festivals ra heritage sites haru cha. Sakhu ko location Kathmandu ko north-east side ma cha, ra yaha ko environment peaceful ra serene cha.",Sakhu kahaan cha?,"Sakhu Kathmandu valley ko north-east side ma cha, ra yo ek traditional Newar town ho."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko Gosaikunda Lake, Rasuwa district ma cha, ra yo ek popular pilgrimage site ho. Gosaikunda ko location Langtang National Park ko andar cha, ra yaha ko altitude 4,380 meters cha, jaha trekkers haru le stunning mountain views ra spiritual significance ko anubhav garna sakchhan.",Gosaikunda kahaan cha?,"Gosaikunda Rasuwa district ma cha, ra Langtang National Park ko andar cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Biratnagar, eastern Nepal ko ek industrial hub ho ra, yo ko location Koshi River ko kinara ma cha. Biratnagar ko geographical location Nepal-India border ko najik cha, ra yaha ko textile industries ra trade hubs ko karan yaha ko economy dherai strong cha.",Biratnagar kahaan cha?,"Biratnagar eastern Nepal ma cha, ra Koshi River ko kinara ma located cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Sindhupalchowk district ko Melamchi, ek small town ho, jaha Melamchi River le flow garcha. Melamchi ko location Kathmandu ko north-east side ma cha, ra yaha trekking routes ra adventure tourism ko lagi suitable destinations cha.",Melamchi kahaan cha?,"Melamchi Sindhupalchowk district ma cha, ra Kathmandu ko north-east side ma located cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Solukhumbu, Everest region ko part ho, jaha world famous Everest Base Camp trekking route cha. Solukhumbu ko location Sagarmatha National Park ko andar cha, ra yaha ko geographical significance ra cultural heritage trekkers ko lagi ekdamai attract garchha.",Solukhumbu kahaan cha?,"Solukhumbu Everest region ma cha, ra Sagarmatha National Park ko andar cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Bhaktapur, Kathmandu valley ko ek historical city ho, jaha Newar culture ra traditional temples haru cha. Bhaktapur ko location Kathmandu ko east ma cha, ra yaha ko architecture ra cultural festivals le visitors ko lagi ekdamai attractive cha.",Bhaktapur kahaan cha?,"Bhaktapur Kathmandu valley ko east side ma cha, ra yo ek historical city ho."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Sankhu, Kathmandu valley ko north-east ma cha ra yaha ko peaceful atmosphere le visitors ko man jeetcha. Sankhu ko location Shivapuri National Park ko entrance ko najik cha, ra yaha bata Kathmandu valley ko beautiful views dekhna sakinchha.",Sankhu kahaan cha?,"Sankhu Kathmandu valley ko north-east side ma cha, ra Shivapuri National Park ko entrance ko najik cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nawalparasi, western Nepal ko ek district ho, jaha Chhatrakot, Parasi ra Hetauda jasta important towns haru cha. Nawalparasi ko location Lumbini ko najik cha, ra yaha ko fertile lands ra agriculture le important economic role play garchha.",Nawalparasi kahaan cha?,"Nawalparasi western Nepal ko ek district ho, ra Lumbini ko najik cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Chitwan National Park, Chitwan district ma cha, ra yo UNESCO World Heritage site ho. Chitwan ko location inner Terai region ma cha, ra yaha ko dense forests ra wildlife safaris ko karan yaha ko tourism sector ekdamai strong cha.",Chitwan National Park kahaan cha?,"Chitwan National Park Chitwan district ma cha, ra inner Terai region ma located cha."
