category,context,question,response
RAG,"Eastern Digital Store, Biratnagar-6, Airport Line ma high-quality laptops ra tablets available chha. Credit card EMI options 6 mahina samma interest-free huncha.",Credit card EMI ko interest-free period kati mahina ho?,6 mahina samma interest-free period ho.
RAG,"Tech Essentials Nepal, Damak-9, New Market ma accessories ko wide range available chha. Order confirm bhaye pachi tracking link email garincha.",Order confirm bhaye pachi tracking link kasari dincha?,Tracking link email garincha.
RAG,"Gadget Pro Hub, Itahari-4, Koshi Highway ma electronic items ma discounts ra special offers continuously update garincha. Pre-order ko lagi 30% advance payment chahinchha.",Pre-order ko lagi kati advance payment chahinchha?,30% advance payment chahinchha.
RAG,"Nepal Mobile Mart, Birtamod-3, Dharan Road ma budget smartphones, headphones, ra Bluetooth devices available chha. Return policy unused items ko lagi 7 din samma chha.",Return policy kati din samma chha?,Unused items ko lagi 7 din samma chha.
RAG,"Global Tech Zone, Biratnagar-9, Mahendra Chowk ma gaming PCs ra accessories ma monthly offers huncha. EMI scheme document verification hamro app bata online complete huncha.",EMI ko document verification kasari huncha?,Hamro app bata online complete huncha.
RAG,"Dharane Gadget House, Dharan-1, Bhanu Chowk ma smartphones ra unko accessories ko original collection upalabdha chha. Delivery updates SMS ra email bata provide garincha.",Delivery updates kasari dincha?,SMS ra email bata delivery updates dincha.
RAG,"Gadget Mania Nepal, Itahari-5, Koshi Chowk ma affordable tablets, smartwatches, ra earphones available chha. Warranty claim ko lagi service center ma saman submit garnu parcha.",Warranty claim ko lagi ke garnu parcha?,Service center ma saman submit garnu parcha.
RAG,"Eastern Appliance Store, Birtamod-8, BP Highway ma smart appliances jastai air fryers, washing machines, ra induction cookers available chha. Delivery Nepal bhar free huncha special promotions ma.",Special promotions ma delivery charge kasto huncha?,Nepal bhar delivery free huncha.
RAG,"Tech Savvy Hub, Damak-6, Charali Road ma Bluetooth speakers ra soundbars ko best deals available chha. Order process bhaye pachi SMS confirmation dincha.",Order process bhaye pachi confirmation kasari dincha?,SMS confirmation dincha.
RAG,"Digital Nirvana Store, Itahari-2, Pashupati Road ma premium laptops ra smartphones ko collection chha. Refund request process garna 3 din samma lagcha.",Refund request process garna kati din lagcha?,3 din samma lagcha.
RAG,"Mobile World Nepal, Biratnagar-12, Koshi Bridge najikai chha. Latest iPhones ra Android phones ko EMI options 0% down payment ma available chha.",iPhones ko EMI option ma kati down payment chahinchha?,0% down payment chahinchha.
RAG,"Tech Galaxy Store, Damak-4, Koshi Road ma bulk orders ko lagi priority delivery option available chha. Order status app ko tracking section ma update huncha.",Order status kahan update huncha?,App ko tracking section ma update huncha.
RAG,"Smart Solutions Nepal, Itahari-7, Traffic Line ma sabai budget laptops ra gaming accessories ko special discounts monthly change garincha.",Special discounts kahile update huncha?,Monthly change garincha.
RAG,"Gadget Kingdom Nepal, Biratnagar-3, Pushpalal Chowk ma high-end smartphones ra accessories available chha. Return request approve bhaye 5 din ma refund process garincha.",Return request approve bhaye refund kati din ma process huncha?,5 din ma refund process garincha.
RAG,"Eastern Tech Solutions, Damak-10, New Chowk ma sabai products ko cash on delivery option available chha. Delivery agent le saman deliver garda payment ko confirmation linca.",Cash on delivery ma payment confirmation kasari huncha?,Delivery agent le saman deliver garda confirmation linca.
RAG,"Purwa Digital Store, Dharan-9, Ghopa Camp najikai chha. Smartphones ko sabai popular models available chha ra free screen protector pani offer garincha. Delivery Koshi Pradesh ma matra free chha.",Delivery Koshi Pradesh bhanda bahira free chha?,Koshi Pradesh bhanda bahira free chhaina.
RAG,"Future Tech Hub, Itahari-5, BP Chowk ma laptops ko exclusive collection chha. Delivery Kathmandu ma express option le 24 ghanta bhitra huncha.",Kathmandu ma delivery kati din ma huncha?,Express option le 24 ghanta bhitra huncha.
RAG,"SmartBuy Nepal, Biratnagar-1, Mahendra Road ma gaming accessories ko special offers available chha. Payment ko lagi eSewa, Khalti, ra card options upalabdha chha.",Payment ko lagi kun kun options available chha?,"eSewa, Khalti, ra card options available chha."
RAG,"Tech Mart Nepal, Damak-7, Main Bazaar ma premium headphones ra Bluetooth speakers available chha. Order status tracking ID email bata dincha.",Order tracking ID kasari dincha?,Email bata tracking ID dincha.
RAG,"Eastern Mobile World, Birtamod-3, Haat Bazaar ma budget smartphones ra tablets upalabdha chha. Refund policy unused saman ko lagi 10 din samma ho.",Refund policy kati din samma chha?,Unused saman ko lagi 10 din samma chha.
RAG,"Digital Nirvana, Dharan-3, Bhanu Chowk ma wireless earbuds ra smartwatches ko premium collection chha. Exchange policy under 7 din available chha.",Exchange policy kati din samma available chha?,7 din samma available chha.
RAG,"Tech Haven Store, Itahari-2, Koshi Highway ma laptops ko official brands available chha. Warranty claim ko lagi saman ko original invoice jaruri huncha.",Warranty claim garna ke jaruri chha?,Saman ko original invoice jaruri chha.
RAG,"Gadget Zone Nepal, Biratnagar-10, Traffic Chowk ma Bluetooth speakers ra gaming controllers available chha. EMI ko lagi 0% processing fee offer garincha.",EMI processing fee kati chha?,EMI processing fee 0% chha.
RAG,"SmartGadget Nepal, Damak-5, Charali Line ma premium smartphones ra accessories upalabdha chha. Delivery confirmation SMS ra email bata huncha.",Delivery confirmation kasari dincha?,SMS ra email bata delivery confirmation dincha.
RAG,"Future Electronics, Birtamod-6, Koshi Chowk ma affordable laptops ra smartphones available chha. Return request approve bhaye pachi refund 5 din ma complete huncha.",Refund process kati din ma complete huncha?,5 din ma complete huncha.
RAG,"Tech Connect Hub, Dharan-4, Bhanu Chowk ma all-in-one printers ra smart appliances available chha. Pre-order ko lagi 50% advance payment chahinchha.",Pre-order ko lagi kati advance payment chahinchha?,50% advance payment chahinchha.
RAG,"Gadget Mart Nepal, Itahari-6, Pashupati Road ma headphones ra budget tablets ko best deals available chha. Bulk orders ko lagi customized pricing offer garincha.",Bulk orders ko lagi pricing kasto huncha?,Customized pricing offer garincha.
RAG,"Digital Bazaar, Biratnagar-2, Mahendra Chowk ma iPhones ra premium Android phones ko official collection available chha. Return policy unused saman ko lagi 7 din samma chha.",Return policy kati din samma chha?,7 din samma chha.
RAG,"Eastern Tech Solutions, Damak-8, BP Highway ma mid-range smartphones ra home appliances available chha. EMI options ko lagi monthly installments 0% interest ma huncha.",EMI options ma interest kati chha?,0% interest chha.
RAG,"Mobile Arena, Birtamod-9, Koshi Road ma smartwatches ra wireless headphones upalabdha chha. Tracking link order confirm bhaye pachi turunta pathaune garincha.",Tracking link kahile pathaune garincha?,Order confirm bhaye pachi turunta pathaune garincha.
RAG,"Tech Galaxy Nepal, Dharan-5, Koshi Chowk ma laptops, printers, ra accessories ko official collection chha. Payment option QR code scan bata pani possible chha.",Payment QR code scan bata garna milcha?,"Ho, QR code scan bata garna milcha."
RAG,"SmartChoice Nepal, Itahari-9, Haat Bazaar ma gaming headphones ra ergonomic chairs upalabdha chha. Refund request approve bhaye pachi 3 din ma process huncha.",Refund process kati din ma complete huncha?,3 din ma complete huncha.
RAG,"Nepal Tech World, Damak-4, New Market ma affordable smartphones ra tablets ko best offers available chha. Delivery charge Koshi Pradesh ma free chha.",Koshi Pradesh ma delivery charge kasto chha?,Delivery charge free chha.
RAG,"Digital World Nepal, Biratnagar-11, Koshi Bridge ma home appliances jastai air fryers, water purifiers, ra smart TVs available chha. Return policy unused saman ko lagi 10 din samma chha.",Return policy kati din samma chha?,Unused saman ko lagi 10 din samma chha.
RAG,"Gadget House Nepal, Itahari-3, Bus Park ma premium laptops, smartphones, ra headphones available chha. Delivery agent le saman deliver garda payment confirm garcha.",Cash on delivery ma payment kasari confirm huncha?,Delivery agent le saman deliver garda payment confirm garcha.
RAG,"Birat Tech Store, Biratnagar-8, Mahendra Road ma latest laptops, gaming PCs, ra printers upalabdha chha. Delivery Kathmandu ra Pokhara ma 48 ghanta bhitra huncha. Payment options ma cash on delivery ra eSewa chha.",Delivery Kathmandu ma kati ghanta ma huncha?,48 ghanta bhitra huncha.
RAG,"Smart Electronics Center, Dharan-1, Traffic Chowk ma budget smartphones ra tablets available chha. Refund request unused saman ko lagi 7 din bhitra dina sakincha.",Refund request dina kati din samma milcha?,7 din samma refund request dina milcha.
RAG,"Purwa Tech Hub, Itahari-7, Main Bazaar ma smartwatches, wireless earphones, ra power banks ko special discounts offer garincha. Tracking details SMS ra email ma pathaune chha.",Tracking details kasari dincha?,SMS ra email ma tracking details dincha.
RAG,"TechStore Damak, Damak-10, BP Chowk ma gaming headphones ra Bluetooth speakers ko wide range available chha. EMI options card holders ko lagi 0% interest ma upalabdha chha.",Card holders ko lagi EMI interest rate kati chha?,0% interest rate chha.
RAG,"Digital Planet, Birtamod-4, New Road ma premium laptops ra smartphones available chha. Delivery Koshi Pradesh ma free chha, but outside area ma charge lagcha.",Koshi Pradesh bhitra delivery charge huncha?,Koshi Pradesh ma delivery free chha.
RAG,"Gadget Plus Nepal, Dharan-6, BP Road ma home appliances jastai air purifiers, rice cookers, ra induction stoves upalabdha chha. Order confirm bhaye pachi tracking link email ma pathaune chha.",Order confirm bhaye pachi tracking link kahile pathaune chha?,Order confirm bhaye pachi turunta tracking link pathaune chha.
RAG,"TechNepal Store, Itahari-3, Koshi Highway ma laptops ko official brands available chha. Warranty claim ko lagi saman ko original bill submit garnu parcha.",Warranty claim garna ke garnu parcha?,Original bill submit garnu parcha.
RAG,"Smart Choice Electronics, Biratnagar-5, Traffic Chowk ma sabai smartphones ra smartwatches ko collection available chha. Return policy unused saman ko lagi 10 din samma chha.",Unused saman return garna kati din samma milcha?,10 din samma return garna milcha.
RAG,"Eastern Tech Mart, Damak-2, Charali Road ma Bluetooth speakers ra gaming accessories available chha. Payment options eSewa, Khalti, ra card bata garna milcha.",Kun kun payment options available chha?,"eSewa, Khalti, ra card bata payment garna milcha."
RAG,"Gadget World Nepal, Birtamod-1, Haat Bazaar ma premium headphones ra tablets available chha. Pre-order ko lagi 30% advance payment jaruri huncha.",Pre-order garna kati percent advance payment chahinchha?,30% advance payment chahinchha.
RAG,"TechHouse Nepal, Dharan-9, Bhanu Chowk ma smartphones ra accessories ko sabai latest models available chha. Return request approve bhaye pachi refund 5 din bhitra process garincha.",Refund process kati din ma complete huncha?,5 din ma complete huncha.
RAG,"Digital World, Itahari-5, Bus Park najikai ma smartwatches ra wireless earphones available chha. Delivery updates SMS ra email bata provide huncha.",Delivery updates kasari dincha?,SMS ra email bata updates dincha.
RAG,"Prakash Tech Zone, Biratnagar-12, Airport Chowk ma gaming laptops ra printers ko collection chha. Warranty saman ko purchase date dekhi 1 barsha samma valid chha.",Warranty kati samay samma valid huncha?,1 barsha samma valid huncha.
RAG,"SmartDeals Nepal, Damak-8, BP Highway ma headphones ra budget smartphones upalabdha chha. Delivery Kathmandu ma 48 ghanta bhitra complete garincha.",Delivery Kathmandu ma kati ghanta bhitra huncha?,48 ghanta bhitra delivery huncha.
RAG,"FutureGadget Hub, Itahari-4, Koshi Chowk ma smart appliances jastai washing machines, air fryers, ra smart TVs upalabdha chha. Order status app ko tracking section ma check garna sakincha.",Order status kasari check garna sakincha?,App ko tracking section ma check garna sakincha.
RAG,"TechExpert Nepal, Birtamod-9, New Road ma premium Android phones ra gaming headphones available chha. Refund unused saman ko lagi 7 din samma process huncha.",Refund process kati din samma valid chha?,7 din samma valid chha.
RAG,"Gadget Center, Dharan-2, Bhanu Chowk ma Bluetooth devices ra gaming keyboards available chha. Cash on delivery option sabai cities ma available chha.",Cash on delivery option kahan available chha?,Sabai cities ma cash on delivery option available chha.
RAG,"Eastern Mobile Store, Itahari-9, BP Chowk ma iPhones ra high-end laptops ko collection chha. EMI options ko lagi advance down payment 10% chahinchha.",EMI ko lagi down payment kati chahinchha?,10% down payment chahinchha.
RAG,"NextGen Electronics, Biratnagar-3, Mahendra Chowk ma wireless speakers ra tablets ko collection available chha. Warranty saman ko original invoice sangai present garnu parcha.",Warranty ko lagi invoice jaruri chha?,"Ho, warranty ko lagi invoice jaruri chha."
